,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
235995,557670,85178,VICTORIAN SEWING KIT,288,6/22/2011 10:11,0.85,12798.0,Japan
276580,561063,84988,SET OF 72 PINK HEART PAPER DOILIES,60,7/24/2011 14:12,1.45,12763.0,Japan
276581,561063,21210,SET OF 72 RETROSPOT PAPER  DOILIES,60,7/24/2011 14:12,1.45,12763.0,Japan
280240,561388,22030,SWALLOWS GREETING CARD,72,7/27/2011 9:32,0.36,12753.0,Japan
280241,561388,22615,PACK OF 12 CIRCUS PARADE TISSUES ,96,7/27/2011 9:32,0.29,12753.0,Japan
280242,561388,22398,MAGNETS PACK OF 4 SWALLOWS,48,7/27/2011 9:32,0.39,12753.0,Japan
280243,561388,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,48,7/27/2011 9:32,0.39,12753.0,Japan
280244,561388,20979,36 PENCILS TUBE RED RETROSPOT,48,7/27/2011 9:32,1.25,12753.0,Japan
280245,561388,20983,12 PENCILS TALL TUBE RED RETROSPOT,48,7/27/2011 9:32,0.85,12753.0,Japan
280246,561388,22489,PACK OF 12 TRADITIONAL CRAYONS,96,7/27/2011 9:32,0.42,12753.0,Japan
280247,561388,23239,SET OF 4 KNICK KNACK TINS POPPIES,48,7/27/2011 9:32,3.75,12753.0,Japan
280248,561388,23188,VINTAGE  2 METER FOLDING RULER,36,7/27/2011 9:32,1.65,12753.0,Japan
280249,561388,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,7/27/2011 9:32,1.69,12753.0,Japan
280250,561388,47566,PARTY BUNTING,50,7/27/2011 9:32,4.15,12753.0,Japan
280251,561388,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,7/27/2011 9:32,4.25,12753.0,Japan
280252,561388,21218,RED SPOTTY BISCUIT TIN,48,7/27/2011 9:32,3.25,12753.0,Japan
280253,561388,21439,BASKET OF TOADSTOOLS,60,7/27/2011 9:32,1.25,12753.0,Japan
280254,561388,22616,PACK OF 12 LONDON TISSUES ,96,7/27/2011 9:32,0.29,12753.0,Japan
280255,561388,22637,PIGGY BANK RETROSPOT ,48,7/27/2011 9:32,2.1,12753.0,Japan
280256,561388,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,100,7/27/2011 9:32,0.72,12753.0,Japan
280257,561388,22662,LUNCH BAG DOLLY GIRL DESIGN,100,7/27/2011 9:32,1.45,12753.0,Japan
280258,561388,22899,CHILDREN'S APRON DOLLY GIRL ,50,7/27/2011 9:32,1.85,12753.0,Japan
280259,561388,22585,PACK OF 6 BIRDY GIFT TAGS,48,7/27/2011 9:32,1.25,12753.0,Japan
280260,561388,22582,PACK OF 6 SWEETIE GIFT BOXES,48,7/27/2011 9:32,2.55,12753.0,Japan
280261,561388,22583,PACK OF 6 HANDBAG GIFT BOXES,48,7/27/2011 9:32,2.55,12753.0,Japan
280262,561388,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,24,7/27/2011 9:32,2.55,12753.0,Japan
280263,561388,23196,VINTAGE LEAF MAGNETIC NOTEPAD,48,7/27/2011 9:32,1.25,12753.0,Japan
280264,561388,23198,PANTRY MAGNETIC  SHOPPING LIST,96,7/27/2011 9:32,1.25,12753.0,Japan
280265,561388,23235,STORAGE TIN VINTAGE LEAF,48,7/27/2011 9:32,2.49,12753.0,Japan
280266,561388,23229,VINTAGE DONKEY TAIL GAME ,36,7/27/2011 9:32,3.39,12753.0,Japan
280267,561388,23237,SET OF 4 KNICK KNACK TINS LEAF,48,7/27/2011 9:32,3.75,12753.0,Japan
280268,561388,23240,SET OF 4 KNICK KNACK TINS DOILEY ,48,7/27/2011 9:32,3.75,12753.0,Japan
280269,561388,23238,SET OF 4 KNICK KNACK TINS LONDON ,96,7/27/2011 9:32,3.75,12753.0,Japan
280270,561388,23241,TREASURE TIN GYMKHANA DESIGN,48,7/27/2011 9:32,1.85,12753.0,Japan
280271,561388,23244,ROUND STORAGE TIN VINTAGE LEAF,48,7/27/2011 9:32,1.65,12753.0,Japan
280272,561388,23245,SET OF 3 REGENCY CAKE TINS,32,7/27/2011 9:32,4.15,12753.0,Japan
280273,561388,22652,TRAVEL SEWING KIT,100,7/27/2011 9:32,1.65,12753.0,Japan
280274,561388,22621,TRADITIONAL KNITTING NANCY,96,7/27/2011 9:32,1.45,12753.0,Japan
280275,561388,22907,PACK OF 20 NAPKINS PANTRY DESIGN,96,7/27/2011 9:32,0.72,12753.0,Japan
280276,561388,22097,SWALLOW SQUARE TISSUE BOX,72,7/27/2011 9:32,0.39,12753.0,Japan
309691,C564138,22662,LUNCH BAG DOLLY GIRL DESIGN,-1,8/23/2011 11:36,1.65,12753.0,Japan
309692,C564138,20979,36 PENCILS TUBE RED RETROSPOT,-16,8/23/2011 11:36,1.25,12753.0,Japan
309693,C564138,22637,PIGGY BANK RETROSPOT ,-2,8/23/2011 11:36,2.1,12753.0,Japan
309694,C564138,21218,RED SPOTTY BISCUIT TIN,-3,8/23/2011 11:36,3.25,12753.0,Japan
309695,C564138,23239,SET OF 4 KNICK KNACK TINS POPPIES,-1,8/23/2011 11:36,3.75,12753.0,Japan
309696,C564138,23244,ROUND STORAGE TIN VINTAGE LEAF,-2,8/23/2011 11:36,1.65,12753.0,Japan
309697,C564138,23238,SET OF 4 KNICK KNACK TINS LONDON ,-1,8/23/2011 11:36,3.75,12753.0,Japan
309698,C564138,23229,VINTAGE DONKEY TAIL GAME ,-1,8/23/2011 11:36,3.39,12753.0,Japan
340320,566623,21787,RAIN PONCHO RETROSPOT,72,9/14/2011 9:31,0.85,12756.0,Japan
340321,566623,21786,POLKADOT RAIN HAT ,24,9/14/2011 9:31,0.42,12756.0,Japan
340322,566623,21789,KIDS RAIN MAC PINK,24,9/14/2011 9:31,0.85,12756.0,Japan
340323,566623,21788,KIDS RAIN MAC BLUE,24,9/14/2011 9:31,0.85,12756.0,Japan
419270,572763,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,10/26/2011 9:54,0.85,12812.0,Japan
419271,572763,22908,PACK OF 20 NAPKINS RED APPLES,12,10/26/2011 9:54,0.85,12812.0,Japan
419272,572763,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,10/26/2011 9:54,3.25,12812.0,Japan
419273,572763,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,10/26/2011 9:54,3.25,12812.0,Japan
419274,572763,22722,SET OF 6 SPICE TINS PANTRY DESIGN,8,10/26/2011 9:54,3.95,12812.0,Japan
419275,572763,21481,FAWN BLUE HOT WATER BOTTLE,4,10/26/2011 9:54,3.75,12812.0,Japan
419276,572763,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,10/26/2011 9:54,4.25,12812.0,Japan
419277,572763,23294,SET OF 6 SNACK LOAF BAKING CASES,8,10/26/2011 9:54,0.83,12812.0,Japan
419278,572763,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,10/26/2011 9:54,0.55,12812.0,Japan
419279,572763,23296,SET OF 6 TEA TIME BAKING CASES,8,10/26/2011 9:54,1.25,12812.0,Japan
419280,572763,21976,PACK OF 60 MUSHROOM CAKE CASES,24,10/26/2011 9:54,0.55,12812.0,Japan
419281,572763,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,10/26/2011 9:54,0.55,12812.0,Japan
419282,572763,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,10/26/2011 9:54,2.95,12812.0,Japan
419283,572763,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,10/26/2011 9:54,2.95,12812.0,Japan
419284,572763,22993,SET OF 4 PANTRY JELLY MOULDS,12,10/26/2011 9:54,1.25,12812.0,Japan
420062,572869,23084,RABBIT NIGHT LIGHT,960,10/26/2011 13:21,1.79,12798.0,Japan
475847,576923,22660,DOORMAT I LOVE LONDON,50,11/17/2011 10:52,7.08,12753.0,Japan
475848,576923,20750,RED RETROSPOT MINI CASES,48,11/17/2011 10:52,6.35,12753.0,Japan
475849,576923,22667,RECIPE BOX RETROSPOT ,48,11/17/2011 10:52,2.55,12753.0,Japan
475850,576923,22911,PAPER CHAIN KIT LONDON,80,11/17/2011 10:52,2.55,12753.0,Japan
475851,576923,22902,TOTE BAG I LOVE LONDON,50,11/17/2011 10:52,1.69,12753.0,Japan
475852,576923,23365,SET 12 COLOUR PENCILS LOVE LONDON,32,11/17/2011 10:52,0.65,12753.0,Japan
475853,576923,23391, I LOVE LONDON MINI BACKPACK,40,11/17/2011 10:52,4.15,12753.0,Japan
475854,576923,23009,I LOVE LONDON BABY GIFT SET,18,11/17/2011 10:52,14.95,12753.0,Japan
475855,576923,23505,PLAYING CARDS I LOVE LONDON ,100,11/17/2011 10:52,1.04,12753.0,Japan
475856,576923,21197,MULTICOLOUR  CONFETTI IN TUBE,48,11/17/2011 10:52,1.45,12753.0,Japan
475857,576923,21199,PINK  HEART CONFETTI IN TUBE,48,11/17/2011 10:52,1.45,12753.0,Japan
475858,576923,21198,WHITE HEART CONFETTI IN TUBE,48,11/17/2011 10:52,1.45,12753.0,Japan
475859,576923,21439,BASKET OF TOADSTOOLS,96,11/17/2011 10:52,1.25,12753.0,Japan
475860,576923,22489,PACK OF 12 TRADITIONAL CRAYONS,96,11/17/2011 10:52,0.42,12753.0,Japan
475861,576923,22616,PACK OF 12 LONDON TISSUES ,144,11/17/2011 10:52,0.39,12753.0,Japan
475862,576923,22621,TRADITIONAL KNITTING NANCY,192,11/17/2011 10:52,1.45,12753.0,Japan
475863,576923,21731,RED TOADSTOOL LED NIGHT LIGHT,144,11/17/2011 10:52,1.45,12753.0,Japan
475864,576923,22466,FAIRY TALE COTTAGE NIGHT LIGHT,96,11/17/2011 10:52,1.65,12753.0,Japan
475865,576923,23084,RABBIT NIGHT LIGHT,120,11/17/2011 10:52,1.79,12753.0,Japan
475866,576923,23480,MINI LIGHTS WOODLAND MUSHROOMS,96,11/17/2011 10:52,3.29,12753.0,Japan
475867,576923,23237,SET OF 4 KNICK KNACK TINS LEAF,48,11/17/2011 10:52,3.75,12753.0,Japan
475868,576923,23238,SET OF 4 KNICK KNACK TINS LONDON ,48,11/17/2011 10:52,3.75,12753.0,Japan
475869,576923,23240,SET OF 4 KNICK KNACK TINS DOILY ,48,11/17/2011 10:52,3.75,12753.0,Japan
475870,576923,23245,SET OF 3 REGENCY CAKE TINS,32,11/17/2011 10:52,4.15,12753.0,Japan
475871,576923,21218,RED SPOTTY BISCUIT TIN,48,11/17/2011 10:52,3.25,12753.0,Japan
475872,576923,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,11/17/2011 10:52,4.25,12753.0,Japan
475873,576923,22549,PICTURE DOMINOES,72,11/17/2011 10:52,1.25,12753.0,Japan
475874,576923,21217,RED RETROSPOT ROUND CAKE TINS,12,11/17/2011 10:52,8.95,12753.0,Japan
475875,576923,23493,VINTAGE DOILY TRAVEL SEWING KIT,100,11/17/2011 10:52,1.95,12753.0,Japan
475876,576923,23494,VINTAGE DOILY DELUXE SEWING KIT ,40,11/17/2011 10:52,4.95,12753.0,Japan
475877,576923,23380,PACK OF 12 VINTAGE DOILY TISSUES,144,11/17/2011 10:52,0.39,12753.0,Japan
511421,579498,23084,RABBIT NIGHT LIGHT,2040,11/29/2011 15:52,1.79,12798.0,Japan
530273,C580832,23238,SET OF 4 KNICK KNACK TINS LONDON ,-1,12/6/2011 11:40,3.75,12753.0,Japan
530274,C580832,23237,SET OF 4 KNICK KNACK TINS LEAF,-3,12/6/2011 11:40,3.75,12753.0,Japan
530275,C580832,22667,RECIPE BOX RETROSPOT ,-3,12/6/2011 11:40,2.55,12753.0,Japan
530276,C580832,21731,RED TOADSTOOL LED NIGHT LIGHT,-2,12/6/2011 11:40,1.45,12753.0,Japan
530277,C580832,23480,MINI LIGHTS WOODLAND MUSHROOMS,-15,12/6/2011 11:40,3.29,12753.0,Japan
530278,C580832,22466,FAIRY TALE COTTAGE NIGHT LIGHT,-17,12/6/2011 11:40,1.65,12753.0,Japan
530279,C580832,23084,RABBIT NIGHT LIGHT,-7,12/6/2011 11:40,1.79,12753.0,Japan
530280,C580832,22621,TRADITIONAL KNITTING NANCY,-1,12/6/2011 11:40,1.45,12753.0,Japan
