,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
107990,545475,22980,PANTRY SCRUBBING BRUSH,144,3/3/2011 10:59,1.45,12415.0,Australia
107991,545475,22993,SET OF 4 PANTRY JELLY MOULDS,144,3/3/2011 10:59,1.06,12415.0,Australia
107992,545475,22654,DELUXE SEWING KIT ,80,3/3/2011 10:59,4.95,12415.0,Australia
107993,545475,22968,ROSE COTTAGE KEEPSAKE BOX ,24,3/3/2011 10:59,8.5,12415.0,Australia
107994,545475,22505,MEMO BOARD COTTAGE DESIGN,24,3/3/2011 10:59,4.25,12415.0,Australia
107995,545475,22539,MINI JIGSAW DOLLY GIRL,240,3/3/2011 10:59,0.36,12415.0,Australia
107996,545475,22630,DOLLY GIRL LUNCH BOX,256,3/3/2011 10:59,1.65,12415.0,Australia
107997,545475,22662,LUNCH BAG DOLLY GIRL DESIGN,100,3/3/2011 10:59,1.45,12415.0,Australia
107998,545475,22635,CHILDS BREAKFAST SET DOLLY GIRL ,24,3/3/2011 10:59,8.5,12415.0,Australia
107999,545475,22708,WRAP DOLLY GIRL,200,3/3/2011 10:59,0.34,12415.0,Australia
108000,545475,22423,REGENCY CAKESTAND 3 TIER,32,3/3/2011 10:59,10.95,12415.0,Australia
108001,545475,22699,ROSES REGENCY TEACUP AND SAUCER ,24,3/3/2011 10:59,2.55,12415.0,Australia
108002,545475,84997B,CHILDRENS CUTLERY RETROSPOT RED ,72,3/3/2011 10:59,3.75,12415.0,Australia
108003,545475,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,96,3/3/2011 10:59,0.72,12415.0,Australia
108004,545475,21086,SET/6 RED SPOTTY PAPER CUPS,216,3/3/2011 10:59,0.53,12415.0,Australia
108005,545475,21094,SET/6 RED SPOTTY PAPER PLATES,96,3/3/2011 10:59,0.64,12415.0,Australia
108006,545475,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",120,3/3/2011 10:59,4.25,12415.0,Australia
108007,545475,21217,RED RETROSPOT ROUND CAKE TINS,120,3/3/2011 10:59,8.95,12415.0,Australia
108008,545475,22083,PAPER CHAIN KIT RETROSPOT,80,3/3/2011 10:59,2.55,12415.0,Australia
108009,545475,22090,PAPER BUNTING RETROSPOT,80,3/3/2011 10:59,2.55,12415.0,Australia
108010,545475,21218,RED SPOTTY BISCUIT TIN,120,3/3/2011 10:59,3.25,12415.0,Australia
108011,545475,20677,PINK POLKADOT BOWL,144,3/3/2011 10:59,1.06,12415.0,Australia
108012,545475,21239,PINK  POLKADOT CUP,96,3/3/2011 10:59,0.72,12415.0,Australia
108013,545475,21240,BLUE POLKADOT CUP,96,3/3/2011 10:59,0.72,12415.0,Australia
108014,545475,21243,PINK  POLKADOT PLATE ,96,3/3/2011 10:59,1.45,12415.0,Australia
108015,545475,21244,BLUE POLKADOT PLATE ,96,3/3/2011 10:59,1.45,12415.0,Australia
108016,545475,21238,RED RETROSPOT CUP,96,3/3/2011 10:59,0.72,12415.0,Australia
108017,545475,22842,BISCUIT TIN VINTAGE RED,48,3/3/2011 10:59,5.95,12415.0,Australia
108018,545475,22841,ROUND CAKE TIN VINTAGE GREEN,36,3/3/2011 10:59,6.95,12415.0,Australia
108019,545475,22840,ROUND CAKE TIN VINTAGE RED,36,3/3/2011 10:59,6.95,12415.0,Australia
108020,545475,22838,3 TIER CAKE TIN RED AND CREAM,20,3/3/2011 10:59,14.95,12415.0,Australia
108021,545475,22839,3 TIER CAKE TIN GREEN AND CREAM,32,3/3/2011 10:59,12.75,12415.0,Australia
108022,545475,22846,BREAD BIN DINER STYLE RED ,16,3/3/2011 10:59,14.95,12415.0,Australia
108023,545475,22849,BREAD BIN DINER STYLE MINT,8,3/3/2011 10:59,14.95,12415.0,Australia
108024,545475,22848,BREAD BIN DINER STYLE PINK,8,3/3/2011 10:59,14.95,12415.0,Australia
108025,545475,22666,RECIPE BOX PANTRY YELLOW DESIGN,72,3/3/2011 10:59,2.55,12415.0,Australia
108026,545475,22960,JAM MAKING SET WITH JARS,120,3/3/2011 10:59,3.75,12415.0,Australia
108027,545475,22961,JAM MAKING SET PRINTED,96,3/3/2011 10:59,1.25,12415.0,Australia
108028,545475,22969,HOMEMADE JAM SCENTED CANDLES,288,3/3/2011 10:59,1.25,12415.0,Australia
108029,545475,21508,VINTAGE KID DOLLY CARD ,72,3/3/2011 10:59,0.36,12415.0,Australia
108030,545475,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,144,3/3/2011 10:59,0.36,12415.0,Australia
108031,545475,22027,TEA PARTY BIRTHDAY CARD,144,3/3/2011 10:59,0.36,12415.0,Australia
108032,545475,22029,SPACEBOY BIRTHDAY CARD,72,3/3/2011 10:59,0.36,12415.0,Australia
108033,545475,22714,CARD BIRTHDAY COWBOY,144,3/3/2011 10:59,0.36,12415.0,Australia
108034,545475,22035,VINTAGE CARAVAN GREETING CARD ,72,3/3/2011 10:59,0.36,12415.0,Australia
108035,545475,22715,CARD WEDDING DAY,144,3/3/2011 10:59,0.36,12415.0,Australia
108036,545475,22046,TEA PARTY  WRAPPING PAPER ,200,3/3/2011 10:59,0.34,12415.0,Australia
108037,545475,22636,CHILDS BREAKFAST SET CIRCUS PARADE,24,3/3/2011 10:59,7.65,12415.0,Australia
108038,545475,22631,CIRCUS PARADE LUNCH BOX ,128,3/3/2011 10:59,1.65,12415.0,Australia
108039,545475,22615,PACK OF 12 CIRCUS PARADE TISSUES ,432,3/3/2011 10:59,0.25,12415.0,Australia
108040,545475,22555,PLASTERS IN TIN STRONGMAN,288,3/3/2011 10:59,1.45,12415.0,Australia
108041,545475,22551,PLASTERS IN TIN SPACEBOY,192,3/3/2011 10:59,1.45,12415.0,Australia
108042,545475,22556,PLASTERS IN TIN CIRCUS PARADE ,192,3/3/2011 10:59,1.45,12415.0,Australia
108043,545475,22557,PLASTERS IN TIN VINTAGE PAISLEY ,96,3/3/2011 10:59,1.45,12415.0,Australia
108044,545475,21984,PACK OF 12 PINK PAISLEY TISSUES ,432,3/3/2011 10:59,0.25,12415.0,Australia
108045,545475,21981,PACK OF 12 WOODLAND TISSUES ,432,3/3/2011 10:59,0.25,12415.0,Australia
108046,545475,22093,MOTORING TISSUE BOX,36,3/3/2011 10:59,1.06,12415.0,Australia
108047,545475,22045,SPACEBOY GIFT WRAP,200,3/3/2011 10:59,0.34,12415.0,Australia
108048,545475,22382,LUNCH BAG SPACEBOY DESIGN ,100,3/3/2011 10:59,1.45,12415.0,Australia
108049,545475,22629,SPACEBOY LUNCH BOX ,320,3/3/2011 10:59,1.65,12415.0,Australia
108050,545475,22634,CHILDS BREAKFAST SET SPACEBOY ,24,3/3/2011 10:59,8.5,12415.0,Australia
108051,545475,22617,BAKING SET SPACEBOY DESIGN,48,3/3/2011 10:59,4.25,12415.0,Australia
108052,545475,22541,MINI JIGSAW LEAP FROG,240,3/3/2011 10:59,0.36,12415.0,Australia
108053,545475,22540,MINI JIGSAW CIRCUS PARADE ,240,3/3/2011 10:59,0.36,12415.0,Australia
108054,545475,21915,RED  HARMONICA IN BOX ,240,3/3/2011 10:59,1.06,12415.0,Australia
108055,545475,21914,BLUE HARMONICA IN BOX ,240,3/3/2011 10:59,1.06,12415.0,Australia
108056,545475,22271,FELTCRAFT DOLL ROSIE,96,3/3/2011 10:59,2.55,12415.0,Australia
108057,545475,22272,FELTCRAFT DOLL MARIA,48,3/3/2011 10:59,2.55,12415.0,Australia
108058,545475,22273,FELTCRAFT DOLL MOLLY,96,3/3/2011 10:59,2.55,12415.0,Australia
108059,545475,22274,FELTCRAFT DOLL EMILY,96,3/3/2011 10:59,2.55,12415.0,Australia
108060,545475,22751,FELTCRAFT PRINCESS OLIVIA DOLL,96,3/3/2011 10:59,3.39,12415.0,Australia
108061,545475,22750,FELTCRAFT PRINCESS LOLA DOLL,144,3/3/2011 10:59,3.39,12415.0,Australia
108062,545475,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,144,3/3/2011 10:59,3.39,12415.0,Australia
108063,545475,22620,4 TRADITIONAL SPINNING TOPS,160,3/3/2011 10:59,1.06,12415.0,Australia
108064,545475,22619,SET OF 6 SOLDIER SKITTLES,80,3/3/2011 10:59,3.39,12415.0,Australia
108065,545475,20675,BLUE POLKADOT BOWL,144,3/3/2011 10:59,1.06,12415.0,Australia
108066,545475,22843,BISCUIT TIN VINTAGE GREEN,48,3/3/2011 10:59,5.95,12415.0,Australia
108067,545475,22028,PENNY FARTHING BIRTHDAY CARD,72,3/3/2011 10:59,0.36,12415.0,Australia
108068,545475,22024,RAINY LADIES BIRTHDAY CARD,144,3/3/2011 10:59,0.36,12415.0,Australia
108069,545475,20676,RED RETROSPOT BOWL,144,3/3/2011 10:59,1.06,12415.0,Australia
108070,545475,21242,RED RETROSPOT PLATE ,96,3/3/2011 10:59,1.45,12415.0,Australia
108303,C545525,22969,HOMEMADE JAM SCENTED CANDLES,-86,3/3/2011 13:11,1.25,12415.0,Australia
108304,C545525,22697,GREEN REGENCY TEACUP AND SAUCER,-24,3/3/2011 13:11,2.55,12415.0,Australia
115573,546135,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,3/9/2011 15:47,2.95,12388.0,Australia
115574,546135,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,3/9/2011 15:47,2.95,12388.0,Australia
115575,546135,22148,EASTER CRAFT 4 CHICKS ,12,3/9/2011 15:47,1.95,12388.0,Australia
115576,546135,22262,FELT EGG COSY CHICKEN,12,3/9/2011 15:47,0.85,12388.0,Australia
115577,546135,22310,IVORY KNITTED MUG COSY ,6,3/9/2011 15:47,1.65,12388.0,Australia
115578,546135,47566,PARTY BUNTING,12,3/9/2011 15:47,4.95,12388.0,Australia
115579,546135,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,3/9/2011 15:47,4.95,12388.0,Australia
115580,546135,84978,HANGING HEART JAR T-LIGHT HOLDER,12,3/9/2011 15:47,1.25,12388.0,Australia
115581,546135,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,3/9/2011 15:47,0.85,12388.0,Australia
115582,546135,22083,PAPER CHAIN KIT RETROSPOT,6,3/9/2011 15:47,2.95,12388.0,Australia
132279,547659,20665,RED RETROSPOT PURSE ,6,3/24/2011 13:05,2.95,12434.0,Australia
132280,547659,22232,JIGSAW TOADSTOOLS 3 PIECE,8,3/24/2011 13:05,1.65,12434.0,Australia
132281,547659,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,3/24/2011 13:05,8.25,12434.0,Australia
132282,547659,23053,RECYCLED ACAPULCO MAT PINK,2,3/24/2011 13:05,8.25,12434.0,Australia
132283,547659,20749,ASSORTED COLOUR MINI CASES,2,3/24/2011 13:05,7.95,12434.0,Australia
132284,547659,20750,RED RETROSPOT MINI CASES,2,3/24/2011 13:05,7.95,12434.0,Australia
132285,547659,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,3/24/2011 13:05,5.45,12434.0,Australia
132286,547659,47590B,PINK HAPPY BIRTHDAY BUNTING,3,3/24/2011 13:05,5.45,12434.0,Australia
132287,547659,21366,MIRRORED WALL ART PHOTO FRAMES,3,3/24/2011 13:05,4.25,12434.0,Australia
132288,547659,21372,MIRRORED WALL ART TABLE LAMP,6,3/24/2011 13:05,2.95,12434.0,Australia
132289,547659,20984,12 PENCILS TALL TUBE POSY,12,3/24/2011 13:05,0.85,12434.0,Australia
132290,547659,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,3/24/2011 13:05,0.85,12434.0,Australia
132291,547659,22786,CUSHION COVER PINK UNION JACK,8,3/24/2011 13:05,5.95,12434.0,Australia
132292,547659,22785,SQUARECUSHION COVER PINK UNION FLAG,4,3/24/2011 13:05,6.75,12434.0,Australia
132293,547659,48138,DOORMAT UNION FLAG,2,3/24/2011 13:05,7.95,12434.0,Australia
132294,547659,23051,RECYCLED ACAPULCO MAT BLUE,2,3/24/2011 13:05,8.25,12434.0,Australia
142988,548661,POST,POSTAGE,1,4/1/2011 14:28,350.0,12415.0,Australia
144182,C548729,22232,JIGSAW TOADSTOOLS 3 PIECE,-8,4/4/2011 9:57,1.65,12434.0,Australia
149897,549313,22993,SET OF 4 PANTRY JELLY MOULDS,12,4/8/2011 9:45,1.25,12393.0,Australia
149898,549313,22449,SILK PURSE BABUSHKA PINK,6,4/8/2011 9:45,3.35,12393.0,Australia
149899,549313,20726,LUNCH BAG WOODLAND,10,4/8/2011 9:45,1.65,12393.0,Australia
149900,549313,20725,LUNCH BAG RED RETROSPOT,30,4/8/2011 9:45,1.65,12393.0,Australia
149901,549313,20727,LUNCH BAG  BLACK SKULL.,10,4/8/2011 9:45,1.65,12393.0,Australia
149902,549313,22383,LUNCH BAG SUKI DESIGN ,30,4/8/2011 9:45,1.65,12393.0,Australia
149903,549313,22384,LUNCH BAG PINK POLKADOT,30,4/8/2011 9:45,1.65,12393.0,Australia
149904,549313,22662,LUNCH BAG DOLLY GIRL DESIGN,30,4/8/2011 9:45,1.65,12393.0,Australia
149905,549313,22333,RETROSPOT PARTY BAG + STICKER SET,8,4/8/2011 9:45,1.65,12393.0,Australia
149906,549313,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,4/8/2011 9:45,4.15,12393.0,Australia
149907,549313,22273,FELTCRAFT DOLL MOLLY,6,4/8/2011 9:45,2.95,12393.0,Australia
149908,549313,22382,LUNCH BAG SPACEBOY DESIGN ,10,4/8/2011 9:45,1.65,12393.0,Australia
149909,549313,22379,RECYCLING BAG RETROSPOT ,10,4/8/2011 9:45,2.1,12393.0,Australia
149910,549313,22138,BAKING SET 9 PIECE RETROSPOT ,3,4/8/2011 9:45,4.95,12393.0,Australia
149911,549313,22617,BAKING SET SPACEBOY DESIGN,3,4/8/2011 9:45,4.95,12393.0,Australia
149912,549313,22195,LARGE HEART MEASURING SPOONS,12,4/8/2011 9:45,1.65,12393.0,Australia
149913,549313,22380,TOY TIDY SPACEBOY  ,10,4/8/2011 9:45,2.1,12393.0,Australia
170899,C551348,22990,COTTON APRON PANTRY DESIGN,-100,4/28/2011 9:49,4.25,12415.0,Australia
187230,552956,22699,ROSES REGENCY TEACUP AND SAUCER ,6,5/12/2011 12:34,2.95,12431.0,Australia
187231,552956,22859,EASTER TIN BUNNY BOUQUET,6,5/12/2011 12:34,1.65,12431.0,Australia
187232,552956,22730,ALARM CLOCK BAKELIKE IVORY,4,5/12/2011 12:34,3.75,12431.0,Australia
187233,552956,84663A,GRASS HOPPER WOODEN WALL CLOCK ,3,5/12/2011 12:34,5.95,12431.0,Australia
187234,552956,23206,LUNCH BAG APPLE DESIGN,10,5/12/2011 12:34,1.65,12431.0,Australia
187235,552956,48129,DOORMAT TOPIARY,2,5/12/2011 12:34,7.95,12431.0,Australia
187236,552956,23159,SET OF 5 PANCAKE DAY MAGNETS,24,5/12/2011 12:34,2.08,12431.0,Australia
187237,552956,23158,SET OF 5 LUCKY CAT MAGNETS ,24,5/12/2011 12:34,2.08,12431.0,Australia
187238,552956,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,5/12/2011 12:34,0.85,12431.0,Australia
187239,552956,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,5/12/2011 12:34,0.83,12431.0,Australia
187240,552956,22698,PINK REGENCY TEACUP AND SAUCER,6,5/12/2011 12:34,2.95,12431.0,Australia
187241,552956,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/12/2011 12:34,2.95,12431.0,Australia
187242,552956,22382,LUNCH BAG SPACEBOY DESIGN ,10,5/12/2011 12:34,1.65,12431.0,Australia
187243,552956,21524,DOORMAT SPOTTY HOME SWEET HOME,2,5/12/2011 12:34,7.95,12431.0,Australia
187244,552956,22692,DOORMAT WELCOME TO OUR HOME,2,5/12/2011 12:34,7.95,12431.0,Australia
187245,552956,22690,DOORMAT HOME SWEET HOME BLUE ,2,5/12/2011 12:34,7.95,12431.0,Australia
187246,552956,21935,SUKI  SHOULDER BAG,10,5/12/2011 12:34,1.65,12431.0,Australia
187247,552956,21481,FAWN BLUE HOT WATER BOTTLE,6,5/12/2011 12:34,2.95,12431.0,Australia
187248,552956,48138,DOORMAT UNION FLAG,4,5/12/2011 12:34,7.95,12431.0,Australia
187249,552956,23284,DOORMAT KEEP CALM AND COME IN,4,5/12/2011 12:34,7.95,12431.0,Australia
187250,552956,23040,PAPER LANTERN 9 POINT SNOW STAR ,3,5/12/2011 12:34,5.75,12431.0,Australia
187251,552956,23108,SET OF 10 LED DOLLY LIGHTS,2,5/12/2011 12:34,6.25,12431.0,Australia
187252,552956,23084,RABBIT NIGHT LIGHT,12,5/12/2011 12:34,2.08,12431.0,Australia
193886,553546,22457,NATURAL SLATE HEART CHALKBOARD ,144,5/17/2011 15:42,2.55,12415.0,Australia
193887,553546,23176,ABC TREASURE BOOK BOX ,288,5/17/2011 15:42,1.95,12415.0,Australia
193888,553546,22109,FULL ENGLISH BREAKFAST PLATE,144,5/17/2011 15:42,3.39,12415.0,Australia
193889,553546,85014A,BLACK/BLUE POLKADOT UMBRELLA,6,5/17/2011 15:42,5.95,12415.0,Australia
193890,553546,22488,NATURAL SLATE RECTANGLE CHALKBOARD,96,5/17/2011 15:42,1.45,12415.0,Australia
193891,553546,21524,DOORMAT SPOTTY HOME SWEET HOME,10,5/17/2011 15:42,6.75,12415.0,Australia
193892,553546,23193,BUFFALO BILL TREASURE BOOK BOX,144,5/17/2011 15:42,1.95,12415.0,Australia
193893,553546,23177,TREASURE ISLAND BOOK BOX,144,5/17/2011 15:42,1.95,12415.0,Australia
193894,553546,48138,DOORMAT UNION FLAG,10,5/17/2011 15:42,6.75,12415.0,Australia
193895,553546,23194,GYMKHANA TREASURE BOOK BOX,144,5/17/2011 15:42,1.95,12415.0,Australia
193896,553546,85014B,RED RETROSPOT UMBRELLA,12,5/17/2011 15:42,5.95,12415.0,Australia
193897,553546,37370,RETRO COFFEE MUGS ASSORTED,108,5/17/2011 15:42,1.25,12415.0,Australia
193898,553546,23175,REGENCY MILK JUG PINK ,48,5/17/2011 15:42,2.75,12415.0,Australia
193899,553546,21084,SET/6 COLLAGE PAPER CUPS,240,5/17/2011 15:42,0.19,12415.0,Australia
193900,553546,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,96,5/17/2011 15:42,0.38,12415.0,Australia
193901,553546,21877,HOME SWEET HOME MUG,144,5/17/2011 15:42,1.06,12415.0,Australia
193902,553546,23172,REGENCY TEA PLATE PINK,48,5/17/2011 15:42,1.45,12415.0,Australia
193903,553546,21195,PINK  HONEYCOMB PAPER BALL ,48,5/17/2011 15:42,1.69,12415.0,Australia
193904,553546,84519B,CARROT CHARLIE+LOLA COASTER SET,24,5/17/2011 15:42,1.25,12415.0,Australia
193905,553546,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,96,5/17/2011 15:42,0.38,12415.0,Australia
193906,553546,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",96,5/17/2011 15:42,0.38,12415.0,Australia
193907,553546,21090,SET/6 COLLAGE PAPER PLATES,240,5/17/2011 15:42,0.39,12415.0,Australia
193908,553546,85132A,CHARLIE + LOLA BISCUITS TINS,24,5/17/2011 15:42,1.95,12415.0,Australia
193909,553546,23253,16 PIECE CUTLERY SET PANTRY DESIGN,24,5/17/2011 15:42,12.5,12415.0,Australia
193910,553546,23173,REGENCY TEAPOT ROSES ,24,5/17/2011 15:42,8.15,12415.0,Australia
193911,553546,22699,ROSES REGENCY TEACUP AND SAUCER ,24,5/17/2011 15:42,2.55,12415.0,Australia
193912,553546,22992,REVOLVER WOODEN RULER ,144,5/17/2011 15:42,1.65,12415.0,Australia
193913,553546,22991,GIRAFFE WOODEN RULER,144,5/17/2011 15:42,1.65,12415.0,Australia
193914,553546,22466,FAIRY TALE COTTAGE NIGHTLIGHT,192,5/17/2011 15:42,1.65,12415.0,Australia
193915,553546,22549,PICTURE DOMINOES,144,5/17/2011 15:42,1.25,12415.0,Australia
193916,553546,21791,VINTAGE HEADS AND TAILS CARD GAME ,144,5/17/2011 15:42,1.06,12415.0,Australia
193917,553546,21902,"KEY FOB , FRONT  DOOR ",576,5/17/2011 15:42,0.53,12415.0,Australia
193918,553546,21900,"KEY FOB , SHED",576,5/17/2011 15:42,0.53,12415.0,Australia
193919,553546,21899,"KEY FOB , GARAGE DESIGN",576,5/17/2011 15:42,0.53,12415.0,Australia
193920,553546,20685,DOORMAT RED RETROSPOT,20,5/17/2011 15:42,6.75,12415.0,Australia
193921,553546,21770,OPEN CLOSED METAL SIGN,36,5/17/2011 15:42,4.25,12415.0,Australia
193922,553546,15036,ASSORTED COLOURS SILK FAN,600,5/17/2011 15:42,0.72,12415.0,Australia
193923,553546,23298,SPOTTY BUNTING,50,5/17/2011 15:42,4.15,12415.0,Australia
193924,553546,47566,PARTY BUNTING,100,5/17/2011 15:42,4.15,12415.0,Australia
193925,553546,47590A,BLUE HAPPY BIRTHDAY BUNTING,50,5/17/2011 15:42,4.65,12415.0,Australia
193926,553546,47590B,PINK HAPPY BIRTHDAY BUNTING,50,5/17/2011 15:42,4.65,12415.0,Australia
193927,553546,22980,PANTRY SCRUBBING BRUSH,48,5/17/2011 15:42,1.45,12415.0,Australia
193928,553546,22978,PANTRY ROLLING PIN,24,5/17/2011 15:42,3.39,12415.0,Australia
193929,553546,22981,PANTRY APPLE CORER,144,5/17/2011 15:42,1.25,12415.0,Australia
193930,553546,22979,PANTRY WASHING UP BRUSH,72,5/17/2011 15:42,1.25,12415.0,Australia
193931,553546,23283,DOORMAT VINTAGE LEAVES DESIGN ,10,5/17/2011 15:42,6.75,12415.0,Australia
193932,553546,21731,RED TOADSTOOL LED NIGHT LIGHT,144,5/17/2011 15:42,1.45,12415.0,Australia
193933,553546,22918,HERB MARKER PARSLEY,120,5/17/2011 15:42,0.55,12415.0,Australia
193934,553546,22919,HERB MARKER MINT,120,5/17/2011 15:42,0.55,12415.0,Australia
193935,553546,22920,HERB MARKER BASIL,120,5/17/2011 15:42,0.55,12415.0,Australia
193936,553546,22921,HERB MARKER CHIVES ,120,5/17/2011 15:42,0.55,12415.0,Australia
193937,553546,22916,HERB MARKER THYME,120,5/17/2011 15:42,0.55,12415.0,Australia
193938,553546,22917,HERB MARKER ROSEMARY,120,5/17/2011 15:42,0.55,12415.0,Australia
193939,553546,22692,DOORMAT WELCOME TO OUR HOME,10,5/17/2011 15:42,6.75,12415.0,Australia
193940,553546,21891,TRADITIONAL WOODEN SKIPPING ROPE,144,5/17/2011 15:42,1.45,12415.0,Australia
193941,553546,23049,RECYCLED ACAPULCO MAT RED,2,5/17/2011 15:42,8.25,12415.0,Australia
193942,553546,23170,REGENCY TEA PLATE ROSES ,48,5/17/2011 15:42,1.45,12415.0,Australia
193943,553546,22697,GREEN REGENCY TEACUP AND SAUCER,24,5/17/2011 15:42,2.55,12415.0,Australia
193944,553546,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,24,5/17/2011 15:42,1.25,12415.0,Australia
193945,553546,84519A,TOMATO CHARLIE+LOLA COASTER SET,24,5/17/2011 15:42,1.25,12415.0,Australia
193946,553546,22698,PINK REGENCY TEACUP AND SAUCER,24,5/17/2011 15:42,2.55,12415.0,Australia
193947,553546,21876,POTTERING MUG,24,5/17/2011 15:42,1.25,12415.0,Australia
193948,553546,21892,TRADITIONAL WOODEN CATCH CUP GAME ,144,5/17/2011 15:42,1.06,12415.0,Australia
193949,553546,22620,4 TRADITIONAL SPINNING TOPS,320,5/17/2011 15:42,1.25,12415.0,Australia
193950,553546,22619,SET OF 6 SOLDIER SKITTLES,80,5/17/2011 15:42,3.39,12415.0,Australia
193951,553546,21888,BINGO SET,144,5/17/2011 15:42,3.39,12415.0,Australia
193952,553546,23171,REGENCY TEA PLATE GREEN ,48,5/17/2011 15:42,1.45,12415.0,Australia
193953,553546,22925,BLUE GIANT GARDEN THERMOMETER,36,5/17/2011 15:42,4.95,12415.0,Australia
193954,553546,22928,YELLOW GIANT GARDEN THERMOMETER,36,5/17/2011 15:42,4.95,12415.0,Australia
193955,553546,22913,RED COAT RACK PARIS FASHION,36,5/17/2011 15:42,4.25,12415.0,Australia
193956,553546,22914,BLUE COAT RACK PARIS FASHION,36,5/17/2011 15:42,4.25,12415.0,Australia
193957,553546,23299,FOOD COVER WITH BEADS SET 2 ,50,5/17/2011 15:42,3.39,12415.0,Australia
193958,553546,22835,HOT WATER BOTTLE I AM SO POORLY,24,5/17/2011 15:42,4.25,12415.0,Australia
198380,554037,22838,3 TIER CAKE TIN RED AND CREAM,28,5/20/2011 14:13,14.95,12415.0,Australia
198381,554037,84997C,CHILDRENS CUTLERY POLKADOT BLUE,72,5/20/2011 14:13,3.75,12415.0,Australia
198382,554037,22712,CARD DOLLY GIRL ,216,5/20/2011 14:13,0.36,12415.0,Australia
198383,554037,22619,SET OF 6 SOLDIER SKITTLES,80,5/20/2011 14:13,0.0,12415.0,Australia
200334,554126,23109,LED TEA LIGHTS,6,5/23/2011 9:14,2.89,12431.0,Australia
200335,554126,23284,DOORMAT KEEP CALM AND COME IN,2,5/23/2011 9:14,7.95,12431.0,Australia
200336,554126,23301,GARDENERS KNEELING PAD KEEP CALM ,12,5/23/2011 9:14,1.65,12431.0,Australia
200337,554126,21731,RED TOADSTOOL LED NIGHT LIGHT,84,5/23/2011 9:14,1.65,12431.0,Australia
200338,554126,23079,TOADSTOOL BEDSIDE LIGHT ,2,5/23/2011 9:14,8.95,12431.0,Australia
200339,554126,84978,HANGING HEART JAR T-LIGHT HOLDER,12,5/23/2011 9:14,1.25,12431.0,Australia
200340,554126,48138,DOORMAT UNION FLAG,10,5/23/2011 9:14,6.75,12431.0,Australia
200341,554126,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,5/23/2011 9:14,0.85,12431.0,Australia
200342,554126,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,5/23/2011 9:14,2.95,12431.0,Australia
200343,554126,22692,DOORMAT WELCOME TO OUR HOME,2,5/23/2011 9:14,7.95,12431.0,Australia
200344,554126,22382,LUNCH BAG SPACEBOY DESIGN ,10,5/23/2011 9:14,1.65,12431.0,Australia
200345,554126,22617,BAKING SET SPACEBOY DESIGN,3,5/23/2011 9:14,4.95,12431.0,Australia
200346,554126,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,5/23/2011 9:14,5.95,12431.0,Australia
200347,554126,35004G,SET OF 3 GOLD FLYING DUCKS,4,5/23/2011 9:14,6.35,12431.0,Australia
200348,554126,79191C,RETRO PLASTIC ELEPHANT TRAY,12,5/23/2011 9:14,0.85,12431.0,Australia
200349,554126,15056BL,EDWARDIAN PARASOL BLACK,3,5/23/2011 9:14,5.95,12431.0,Australia
200350,554126,22492,MINI PAINT SET VINTAGE ,36,5/23/2011 9:14,0.65,12431.0,Australia
207961,C555046,22859,EASTER TIN BUNNY BOUQUET,-6,5/31/2011 11:29,1.65,12431.0,Australia
210658,C555288,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-6,6/2/2011 9:57,0.85,12431.0,Australia
210659,C555288,23079,TOADSTOOL BEDSIDE LIGHT ,-2,6/2/2011 9:57,8.95,12431.0,Australia
228154,556917,21992,VINTAGE PAISLEY STATIONERY SET,12,6/15/2011 13:37,1.25,12415.0,Australia
228155,556917,21993,FLORAL FOLK STATIONERY SET,60,6/15/2011 13:37,1.25,12415.0,Australia
228156,556917,21933,PINK VINTAGE PAISLEY PICNIC BAG,100,6/15/2011 13:37,1.65,12415.0,Australia
228157,556917,21990,MODERN FLORAL STATIONERY SET,72,6/15/2011 13:37,1.25,12415.0,Australia
228158,556917,84944,SET OF 6 KASHMIR FOLKART BAUBLES,60,6/15/2011 13:37,1.65,12415.0,Australia
